season,week,game_id,gameday,player_id,player_name,position,team,opponent_team,is_home,spread_line,total_line,implied_team_total,depth_rank,likely_role,snap_pct_last,snap_pct_roll3,snap_pct_season,injury_status,injury_type,n_prior_games,n_prior_games_this_season,projection,low_80,high_80,model_projection,availability_note,game_status,actual_fp,scoring_profile,top_drivers
2026,3,2026_03_NYJ_DET,2026-09-27,00-0039139,Jahmyr Gibbs,RB,DET,NYJ,1,6.5,47.5,27.0,1.0,True,0.83,0.7599999999999999,0.7849999999999999,,,53,2,22.92,12.44,33.88,22.92,,upcoming,,ppr,fp_roll=25.7 (+6.6); fp_season_avg=28.5 (+5.5); team_rush_share=0.794 (+5.4)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0034796,Lamar Jackson,QB,BAL,DAL,0,-3.5,53.5,28.5,1.0,True,1.0,1.0,1.0,,,134,2,22.69,12.21,33.65,22.69,,upcoming,,ppr,fp_roll=20.1 (+7.4); fp_season_avg=19.9 (+5.8); depth_rank_filled=1 (+5.0)
2026,3,2026_03_KC_MIA,2026-09-27,00-0038134,Kenneth Walker III,RB,KC,MIA,0,-10.5,45.5,28.0,1.0,True,0.82,0.64,0.75,,,68,2,22.22,11.74,33.18,22.22,,upcoming,,ppr,fp_roll=25.1 (+6.2); fp_season_avg=29 (+5.1); team_rush_share=0.624 (+4.9)
2026,3,2026_03_KC_MIA,2026-09-27,00-0033873,Patrick Mahomes,QB,KC,MIA,0,-10.5,45.5,28.0,1.0,True,1.0,0.9733333333333333,1.0,Full Participation in Practice,Knee,148,2,21.84,11.36,32.8,21.84,,upcoming,,ppr,fp_roll=21.2 (+6.8); fp_season_avg=25.3 (+5.3); depth_rank_filled=1 (+4.6)
2026,3,2026_03_ARI_SF,2026-09-27,00-0037834,Brock Purdy,QB,SF,ARI,1,8.5,47.5,28.0,1.0,True,0.85,0.9500000000000001,0.925,,,70,2,21.83,11.35,32.79,21.83,,upcoming,,ppr,fp_roll=18.3 (+7.0); fp_season_avg=24.8 (+5.7); depth_rank_filled=1 (+4.5)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0034857,Josh Allen,QB,BUF,LAC,1,7.0,50.5,28.75,1.0,True,1.0,0.6699999999999999,1.0,,,134,2,21.81,11.33,32.77,21.81,,upcoming,,ppr,fp_roll=25.5 (+7.5); fp_season_avg=38.2 (+5.6); depth_rank_filled=1 (+4.8)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0033106,Jared Goff,QB,DET,NYJ,1,6.5,47.5,27.0,1.0,True,1.0,1.0,1.0,,,166,2,20.44,9.96,31.4,20.44,,upcoming,,ppr,fp_roll=20.5 (+6.2); depth_rank_filled=1 (+4.9); fp_season_avg=23.1 (+4.1)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0036963,Amon-Ra St. Brown,WR,DET,NYJ,1,6.5,47.5,27.0,1.0,True,0.95,0.9333333333333332,0.925,,,87,2,20.13,9.66,31.09,20.13,,upcoming,,ppr,fp_roll=29.6 (+3.2); implied_team_total=27 (+2.9); depth_rank_filled=1 (+1.9)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0032764,Derrick Henry,RB,BAL,DAL,0,-3.5,53.5,28.5,1.0,True,0.53,0.5933333333333334,0.535,,,158,2,19.92,9.44,30.88,19.92,,upcoming,,ppr,fp_roll=21.9 (+6.0); fp_season_avg=26.5 (+4.6); team_rush_share=0.706 (+4.2)
2026,3,2026_03_LV_NO,2026-09-27,00-0040743,Tyler Shough,QB,NO,LV,1,3.0,43.5,23.25,1.0,True,1.0,1.0,1.0,,,19,2,19.09,8.61,30.05,19.09,,upcoming,,ppr,fp_roll=22.4 (+5.3); depth_rank_filled=1 (+4.0); fp_season_avg=22.8 (+3.1)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0033077,Dak Prescott,QB,DAL,BAL,1,-3.5,53.5,25.0,1.0,True,1.0,0.8366666666666666,1.0,,,149,2,18.91,8.43,29.86,18.91,,upcoming,,ppr,fp_roll=15 (+4.8); fp_season_avg=22.1 (+4.8); depth_rank_filled=1 (+3.8)
2026,3,2026_03_MIN_TB,2026-09-27,00-0036322,Justin Jefferson,WR,MIN,TB,0,-1.5,42.5,22.0,1.0,True,1.0,0.8933333333333332,0.96,,,96,2,17.98,7.5,28.94,17.98,,upcoming,,ppr,fp_roll=19.4 (+2.0); fp_season_avg=19.9 (+1.6); team_target_share=0.362 (+1.5)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0036389,Jalen Hurts,QB,PHI,CHI,0,-4.5,41.5,23.0,1.0,True,1.0,1.0,1.0,,,103,2,17.43,6.95,28.39,17.43,,upcoming,,ppr,fp_roll=13.6 (+4.9); fp_season_avg=20.4 (+4.6); depth_rank_filled=1 (+3.9)
2026,3,2026_03_ATL_GB,2026-09-24,00-0036264,Jordan Love,QB,GB,ATL,1,4.5,43.5,24.0,1.0,True,1.0,0.7866666666666666,1.0,,,102,2,17.3,6.82,28.26,17.3,,played,18.48,ppr,fp_season_avg=16.6 (+4.1); depth_rank_filled=1 (+3.3); snap_pct_last=1 (+3.1)
2026,3,2026_03_LV_NO,2026-09-27,00-0040122,Ashton Jeanty,RB,LV,NO,0,3.0,43.5,20.25,1.0,True,0.81,0.84,0.775,,,19,2,17.13,6.65,28.08,17.13,,upcoming,,ppr,fp_roll=18.5 (+3.5); fp_season_avg=21.5 (+3.1); team_rush_share=0.743 (+2.2)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0036997,Javonte Williams,RB,DAL,BAL,1,-3.5,53.5,25.0,1.0,True,0.8,0.5933333333333334,0.755,,,73,2,17.04,6.56,28.0,17.04,,upcoming,,ppr,snap_pct_last=0.8 (+3.6); fp_season_avg=16.1 (+3.2); fp_roll=14.5 (+3.0)
2026,3,2026_03_LV_NO,2026-09-27,00-0037239,Chris Olave,WR,NO,LV,1,3.0,43.5,23.25,1.0,True,0.84,0.8700000000000001,0.85,,,62,2,16.96,6.48,27.92,16.96,,upcoming,,ppr,fp_roll=16.9 (+3.7); rec_roll=9 (+2.1); snap_pct_roll3=0.87 (+1.2)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0038543,Jaxon Smith-Njigba,WR,SEA,WAS,0,-7.5,40.5,24.0,1.0,True,0.67,0.7999999999999999,0.785,,,53,2,16.42,5.94,27.38,16.42,,upcoming,,ppr,fp_roll=27.7 (+3.4); depth_rank_filled=1 (+1.4); team_target_share=0.396 (+1.2)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0036442,Joe Burrow,QB,CIN,PIT,0,-3.5,42.5,23.0,1.0,True,1.0,0.9966666666666667,1.0,,,80,2,16.15,5.67,27.1,16.15,,upcoming,,ppr,fp_roll=17.2 (+3.8); depth_rank_filled=1 (+2.9); snap_pct_last=1 (+2.6)
2026,3,2026_03_NE_JAX,2026-09-27,00-0036971,Trevor Lawrence,QB,JAX,NE,1,3.0,46.5,24.75,1.0,True,1.0,0.8999999999999999,0.94,,,82,2,16.13,5.65,27.09,16.13,,upcoming,,ppr,depth_rank_filled=1 (+3.5); fp_roll=18.5 (+3.3); fp_season_avg=16.1 (+2.0)
2026,3,2026_03_HOU_IND,2026-09-27,00-0039163,C.J. Stroud,QB,HOU,IND,0,-1.5,42.5,22.0,1.0,True,1.0,0.8833333333333333,1.0,,,53,2,16.08,5.6,27.04,16.08,,upcoming,,ppr,fp_roll=16.9 (+3.3); depth_rank_filled=1 (+2.8); snap_pct_last=1 (+2.1)
2026,3,2026_03_NE_JAX,2026-09-27,00-0038606,Parker Washington,WR,JAX,NE,1,3.0,46.5,24.75,1.0,True,0.81,0.7200000000000001,0.71,,,48,2,16.06,5.58,27.02,16.06,,upcoming,,ppr,fp_roll=18.6 (+2.7); fp_season_avg=18.1 (+2.3); team_target_share=0.34 (+0.9)
2026,3,2026_03_ATL_GB,2026-09-24,00-0038542,Bijan Robinson,RB,ATL,GB,0,4.5,43.5,19.5,1.0,True,0.51,0.7066666666666667,0.64,,,53,2,15.87,5.39,26.83,15.87,,played,35.3,ppr,fp_roll=16.6 (+2.1); fp_season_avg=21.2 (+1.6); team_rush_share=0.592 (+1.6)
2026,3,2026_03_KC_MIA,2026-09-27,00-0030506,Travis Kelce,TE,KC,MIA,0,-10.5,45.5,28.0,1.0,True,0.85,0.7866666666666666,0.78,,,167,2,15.63,5.15,26.59,15.63,,upcoming,,ppr,fp_season_avg=17.6 (+4.0); implied_team_total=28 (+3.1); fp_roll=13.1 (+3.0)
2026,3,2026_03_LV_NO,2026-09-27,00-0029604,Kirk Cousins,QB,LV,NO,0,3.0,43.5,20.25,1.0,True,1.0,1.0,1.0,,,157,2,15.57,5.09,26.53,15.57,,upcoming,,ppr,depth_rank_filled=1 (+2.6); snap_pct_last=1 (+2.4); fp_roll=14.4 (+2.4)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0033537,Deshaun Watson,QB,CLE,CAR,1,-2.5,42.5,20.0,1.0,True,1.0,1.0,1.0,,,96,2,15.55,5.07,26.51,15.55,,upcoming,,ppr,fp_season_avg=16.9 (+3.2); snap_pct_last=1 (+2.8); depth_rank_filled=1 (+2.7)
2026,3,2026_03_ATL_GB,2026-09-24,00-0038124,Christian Watson,WR,GB,ATL,1,4.5,43.5,24.0,1.0,True,0.9,0.7600000000000001,0.8300000000000001,,,64,2,15.49,5.01,26.45,15.49,,played,22.6,ppr,fp_roll=15.6 (+2.8); depth_rank_filled=1 (+2.2); fp_season_avg=23.4 (+2.2)
2026,3,2026_03_LA_DEN,2026-09-27,00-0026498,Matthew Stafford,QB,LA,DEN,0,-2.5,44.5,23.5,1.0,True,1.0,0.9333333333333332,0.9199999999999999,,,159,2,15.43,4.95,26.39,15.43,,upcoming,,ppr,fp_roll=19.2 (+3.7); depth_rank_filled=1 (+2.7); snap_pct_last=1 (+2.1)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0039150,Bryce Young,QB,CAR,CLE,0,-2.5,42.5,22.5,1.0,True,0.94,0.9466666666666667,0.9199999999999999,,,53,2,15.41,4.93,26.37,15.41,,upcoming,,ppr,fp_roll=24 (+4.3); depth_rank_filled=1 (+3.2); snap_pct_last=0.94 (+1.4)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0036555,Chuba Hubbard,RB,CAR,CLE,0,-2.5,42.5,22.5,1.0,True,0.65,0.6033333333333334,0.6799999999999999,,,85,2,15.28,4.81,26.24,15.28,,upcoming,,ppr,fp_roll=13.9 (+3.3); fp_season_avg=19.1 (+3.0); depth_rank_filled=1 (+1.4)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0037248,James Cook,RB,BUF,LAC,1,7.0,50.5,28.75,1.0,True,0.74,0.49666666666666676,0.73,,,69,2,15.22,4.74,26.18,15.22,,upcoming,,ppr,fp_season_avg=15.4 (+3.6); fp_roll=10.8 (+2.6); snap_pct_last=0.74 (+1.9)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0036912,DeVonta Smith,WR,PHI,CHI,0,-4.5,41.5,23.0,1.0,True,0.88,0.6566666666666666,0.915,,,87,2,15.15,4.67,26.11,15.15,,upcoming,,ppr,fp_roll=14.7 (+3.3); fp_season_avg=18 (+2.7); snap_pct_last=0.88 (+1.5)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0038597,Chase Brown,RB,CIN,PIT,0,-3.5,42.5,23.0,1.0,True,0.7,0.66,0.71,,,49,2,15.08,4.6,26.04,15.08,,upcoming,,ppr,team_rush_share=0.661 (+2.3); fp_roll=16.3 (+2.2); snap_pct_last=0.7 (+2.1)
2026,3,2026_03_ARI_SF,2026-09-27,00-0033280,Christian McCaffrey,RB,SF,ARI,1,8.5,47.5,28.0,1.0,True,0.52,0.6433333333333334,0.535,Did Not Participate In Practice,Not injury related - resting player,125,2,14.91,4.43,25.87,14.91,,upcoming,,ppr,fp_roll=16 (+8.3); injury_severity=3 (-4.8); implied_team_total=28 (+4.4)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0036358,CeeDee Lamb,WR,DAL,BAL,1,-3.5,53.5,25.0,1.0,True,0.75,0.6699999999999999,0.78,,,101,2,14.73,4.25,25.69,14.73,,upcoming,,ppr,fp_roll=17.4 (+2.8); depth_rank_filled=1 (+1.9); snap_pct_last=0.75 (+0.7)
2026,3,2026_03_ARI_SF,2026-09-27,00-0037744,Trey McBride,TE,ARI,SF,0,8.5,47.5,19.5,1.0,True,0.88,0.8766666666666666,0.8400000000000001,,,70,2,14.72,4.24,25.68,14.72,,upcoming,,ppr,team_target_share=0.341 (+2.2); fp_roll=18.7 (+2.1); rec_roll=8 (+1.3)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0036355,Justin Herbert,QB,LAC,BUF,0,7.0,50.5,21.75,1.0,True,1.0,1.0,1.0,,,99,2,14.5,4.03,25.46,14.5,,upcoming,,ppr,snap_pct_last=1 (+5.1); fp_season_avg=10.6 (+4.7); depth_rank_filled=1 (+2.6)
2026,3,2026_03_MIN_TB,2026-09-27,00-0039361,Bucky Irving,RB,TB,MIN,1,-1.5,42.5,20.5,1.0,True,0.78,0.6733333333333333,0.6950000000000001,,,36,2,14.49,4.01,25.44,14.49,,upcoming,,ppr,snap_pct_last=0.78 (+2.1); fp_season_avg=16.6 (+2.0); fp_roll=14.7 (+1.7)
2026,3,2026_03_NE_JAX,2026-09-27,00-0039851,Drake Maye,QB,NE,JAX,0,3.0,46.5,21.75,1.0,True,1.0,0.9199999999999999,1.0,,,36,2,14.42,3.94,25.38,14.42,,upcoming,,ppr,depth_rank_filled=1 (+3.5); snap_pct_last=1 (+3.0); team_rush_share=0.172 (+2.3)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0039918,Caleb Williams,QB,CHI,PHI,1,-4.5,41.5,18.5,1.0,True,0.86,0.9533333333333333,0.9299999999999999,,,36,2,14.31,3.83,25.27,14.31,,upcoming,,ppr,fp_roll=20.5 (+3.5); implied_team_total=18.5 (-2.5); depth_rank_filled=1 (+1.9)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0038120,Breece Hall,RB,NYJ,DET,0,6.5,47.5,20.5,1.0,True,0.65,0.57,0.615,,,60,2,14.28,3.8,25.24,14.28,,upcoming,,ppr,fp_season_avg=17 (+2.4); team_rush_share=0.386 (+1.9); fp_roll=11.3 (+1.7)
2026,3,2026_03_ARI_SF,2026-09-27,00-0033119,Jacoby Brissett,QB,ARI,SF,0,8.5,47.5,19.5,1.0,True,1.0,1.0,1.0,Full Participation in Practice,Hip,157,2,14.26,3.78,25.21,14.26,,upcoming,,ppr,snap_pct_last=1 (+3.7); team_rush_share=0.145 (+2.7); fp_season_avg=11.5 (+2.4)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0030565,Geno Smith,QB,NYJ,DET,0,6.5,47.5,20.5,1.0,True,1.0,0.9666666666666667,1.0,,,158,2,14.04,3.56,25.0,14.04,,upcoming,,ppr,snap_pct_last=1 (+4.2); depth_rank_filled=1 (+2.7); fp_season_avg=12.4 (+2.5)
2026,3,2026_03_HOU_IND,2026-09-27,00-0036223,Jonathan Taylor,RB,IND,HOU,1,-1.5,42.5,20.5,1.0,True,0.94,0.7833333333333332,0.915,Limited Participation in Practice,Not injury related - resting player,95,2,13.98,3.5,24.94,13.98,,upcoming,,ppr,injury_severity=2 (-2.8); fp_season_avg=27.2 (+2.5); fp_roll=20.1 (+2.3)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0036900,Ja'Marr Chase,WR,CIN,PIT,0,-3.5,42.5,23.0,1.0,True,0.88,0.94,0.9099999999999999,,,85,2,13.93,3.45,24.89,13.93,,upcoming,,ppr,fp_roll=17.8 (+2.2); snap_pct_last=0.88 (+1.7); snap_pct_season=0.91 (+0.8)
2026,3,2026_03_MIN_TB,2026-09-27,00-0034855,Baker Mayfield,QB,TB,MIN,1,-1.5,42.5,20.5,1.0,True,1.0,1.0,1.0,Full Participation in Practice,Illness,133,2,13.82,3.34,24.78,13.82,,upcoming,,ppr,snap_pct_last=1 (+3.4); fp_season_avg=11.9 (+2.5); depth_rank_filled=1 (+2.4)
2026,3,2026_03_LA_DEN,2026-09-27,00-0037840,Kyren Williams,RB,LA,DEN,0,-2.5,44.5,23.5,1.0,True,0.55,0.6066666666666666,0.595,,,59,2,13.79,3.32,24.75,13.79,,upcoming,,ppr,fp_roll=14.1 (+2.5); snap_pct_last=0.55 (+1.5); fp_season_avg=15.6 (+1.4)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0039065,Sam LaPorta,TE,DET,NYJ,1,6.5,47.5,27.0,1.0,True,0.98,0.85,0.895,,,45,2,13.79,3.31,24.75,13.79,,upcoming,,ppr,fp_season_avg=13.5 (+3.3); snap_pct_last=0.98 (+2.5); implied_team_total=27 (+1.3)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0040666,Omarion Hampton,RB,LAC,BUF,0,7.0,50.5,21.75,1.0,True,0.63,0.6733333333333333,0.605,,,12,2,13.78,3.3,24.74,13.78,,upcoming,,ppr,team_rush_share=0.43 (+2.3); fp_season_avg=12.9 (+1.7); snap_pct_last=0.63 (+1.6)
2026,3,2026_03_LA_DEN,2026-09-27,00-0039732,Bo Nix,QB,DEN,LA,1,-2.5,44.5,21.0,1.0,True,1.0,1.0,1.0,,,36,2,13.6,4.94,24.04,13.6,,upcoming,,ppr,snap_pct_last=1 (+3.1); depth_rank_filled=1 (+2.7); team_rush_share=0.212 (+2.4)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0037740,Garrett Wilson,WR,NYJ,DET,0,6.5,47.5,20.5,1.0,True,0.88,0.6733333333333333,0.815,,,62,2,13.55,4.89,23.99,13.55,,upcoming,,ppr,fp_season_avg=15.3 (+2.9); snap_pct_last=0.88 (+1.9); fp_roll=10.2 (+1.4)
2026,3,2026_03_ATL_GB,2026-09-24,00-0040667,Matthew Golden,WR,GB,ATL,1,4.5,43.5,24.0,3.0,True,0.86,0.8933333333333332,0.84,,,19,2,13.49,4.83,23.93,13.49,,played,21.0,ppr,fp_season_avg=12.7 (+3.2); snap_pct_last=0.86 (+2.9); team_target_share=0.269 (+2.4)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0036275,D'Andre Swift,RB,CHI,PHI,1,-4.5,41.5,18.5,1.0,True,0.68,0.61,0.625,,,103,2,13.47,4.81,23.9,13.47,,upcoming,,ppr,fp_roll=17 (+2.6); implied_team_total=18.5 (-2.0); snap_pct_last=0.68 (+1.3)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0041037,Denzel Boston,WR,CLE,CAR,1,-2.5,42.5,20.0,1.0,True,0.93,0.925,0.925,,,2,2,13.38,4.72,23.82,13.38,,upcoming,,ppr,snap_pct_last=0.93 (+2.1); fp_roll=17.2 (+2.0); implied_team_total=20 (-1.2)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0035704,Drew Lock,QB,SEA,WAS,0,-7.5,40.5,24.0,2.0,True,1.0,0.6766666666666667,0.95,,,107,2,13.38,4.72,23.81,13.38,,upcoming,,ppr,fp_season_avg=17.1 (+5.5); fp_roll=11.4 (+3.9); snap_pct_last=1 (+2.3)
2026,3,2026_03_LV_NO,2026-09-27,00-0039424,Devaughn Vele,WR,NO,LV,1,3.0,43.5,23.25,2.0,True,0.96,0.8066666666666666,0.935,,,33,2,13.19,4.53,23.63,13.19,,upcoming,,ppr,snap_pct_last=0.96 (+1.6); fp_roll=14.4 (+1.6); fp_season_avg=15.6 (+1.3)
2026,3,2026_03_HOU_IND,2026-09-27,00-0035685,David Montgomery,RB,HOU,IND,0,-1.5,42.5,22.0,1.0,True,0.52,0.4766666666666666,0.505,,,115,2,12.99,4.33,23.43,12.99,,upcoming,,ppr,fp_roll=13.3 (+2.2); fp_season_avg=16.6 (+1.5); team_rush_share=0.418 (+1.3)
2026,3,2026_03_KC_MIA,2026-09-27,00-0038128,Malik Willis,QB,MIA,KC,1,-10.5,45.5,17.5,1.0,True,1.0,0.9433333333333334,1.0,,,70,2,12.99,4.33,23.43,12.99,,upcoming,,ppr,implied_team_total=17.5 (-3.6); snap_pct_last=1 (+2.8); fp_roll=9.73 (+2.1)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0040676,Cam Ward,QB,TEN,NYG,0,2.5,38.5,18.0,1.0,True,1.0,0.6966666666666667,1.0,,,19,2,12.94,4.28,23.37,12.94,,upcoming,,ppr,implied_team_total=18 (-3.2); snap_pct_last=1 (+1.9); fp_roll=13.6 (+1.9)
2026,3,2026_03_ATL_GB,2026-09-24,00-0039917,Michael Penix Jr.,QB,ATL,GB,0,4.5,43.5,19.5,1.0,True,0.62,0.8733333333333334,0.0,Full Participation in Practice,Knee,29,2,12.83,4.17,23.27,12.83,,played,14.04,ppr,depth_rank_filled=1 (+8.6); snap_games_season=0 (+4.5); team_qb_fp_roll=4.97 (+2.2)
2026,3,2026_03_HOU_IND,2026-09-27,00-0035710,Daniel Jones,QB,IND,HOU,1,-1.5,42.5,20.5,1.0,True,1.0,0.7433333333333333,1.0,,,97,2,12.82,4.16,23.25,12.82,,upcoming,,ppr,snap_pct_last=1 (+4.1); fp_season_avg=10.2 (+2.5); depth_rank_filled=1 (+2.5)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0040715,Cam Skattebo,RB,NYG,TEN,1,2.5,38.5,20.5,1.0,True,0.59,0.47,0.6,,,10,2,12.55,3.9,22.99,12.55,,upcoming,,ppr,team_rush_share=0.4 (+2.2); snap_pct_last=0.59 (+1.9); fp_roll=11.2 (+1.6)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0036550,Rashod Bateman,WR,BAL,DAL,0,-3.5,53.5,28.5,2.0,True,0.93,0.7466666666666667,0.855,,,73,2,12.5,3.84,22.93,12.5,,upcoming,,ppr,snap_pct_last=0.93 (+3.7); fp_season_avg=10.9 (+2.9); snap_pct_season=0.855 (+0.9)
2026,3,2026_03_NE_JAX,2026-09-27,00-0036875,Rhamondre Stevenson,RB,NE,JAX,0,3.0,46.5,21.75,1.0,True,0.36,0.5599999999999999,0.605,,,84,2,12.44,3.79,22.88,12.44,,upcoming,,ppr,fp_roll=17.8 (+3.0); depth_rank_filled=1 (+2.4); team_rush_share=0.334 (+1.2)
2026,3,2026_03_MIN_TB,2026-09-27,00-0032950,Carson Wentz,QB,MIN,TB,0,-1.5,42.5,22.0,2.0,True,1.0,0.9033333333333333,0.915,,,138,2,12.38,3.72,22.81,12.38,,upcoming,,ppr,fp_season_avg=12.8 (+4.5); snap_pct_last=1 (+4.0); fp_roll=11.1 (+2.7)
2026,3,2026_03_KC_MIA,2026-09-27,00-0039040,De'Von Achane,RB,MIA,KC,1,-10.5,45.5,17.5,1.0,True,0.76,0.79,0.81,,,49,2,12.33,3.67,22.77,12.33,,upcoming,,ppr,snap_pct_last=0.76 (+2.1); fp_season_avg=11.4 (+1.6); team_rush_share=0.442 (+1.5)
2026,3,2026_03_MIN_TB,2026-09-27,00-0040129,Emeka Egbuka,WR,TB,MIN,1,-1.5,42.5,20.5,1.0,True,0.86,0.7666666666666666,0.86,,,19,2,12.28,3.62,22.72,12.28,,upcoming,,ppr,snap_pct_last=0.86 (+2.9); fp_season_avg=10.8 (+1.6); snap_pct_season=0.86 (+0.8)
2026,3,2026_03_LV_NO,2026-09-27,00-0038563,Tre Tucker,WR,LV,NO,0,3.0,43.5,20.25,1.0,True,0.59,0.7599999999999999,0.6499999999999999,,,53,2,12.21,3.55,22.64,12.21,,upcoming,,ppr,fp_roll=11 (+1.4); fp_season_avg=13.8 (+1.3); snap_pct_last=0.59 (+0.9)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0023459,Aaron Rodgers,QB,PIT,CIN,1,-3.5,42.5,19.5,1.0,True,0.96,0.9866666666666667,0.98,,,144,2,12.13,3.47,22.56,12.13,,upcoming,,ppr,depth_rank_filled=1 (+2.6); snap_pct_last=0.96 (+2.3); fp_roll=11.4 (+1.8)
2026,3,2026_03_NE_JAX,2026-09-27,00-0040719,Bhayshul Tuten,RB,JAX,NE,1,3.0,46.5,24.75,1.0,True,0.51,0.42,0.5,,,19,2,12.06,3.4,22.49,12.06,,upcoming,,ppr,team_rush_share=0.411 (+2.8); snap_pct_last=0.51 (+1.3); fp_roll=10.8 (+1.1)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0040784,Quinshon Judkins,RB,CLE,CAR,1,-2.5,42.5,20.0,1.0,True,0.67,0.57,0.66,,,16,2,12.05,3.39,22.49,12.05,,upcoming,,ppr,team_rush_share=0.442 (+1.9); snap_pct_last=0.67 (+1.0); fp_season_avg=8.4 (+0.9)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0036410,Tee Higgins,WR,CIN,PIT,0,-3.5,42.5,23.0,2.0,True,0.72,0.77,0.72,,,102,2,12.0,3.34,22.44,12.0,,upcoming,,ppr,snap_pct_last=0.72 (+2.1); team_target_share=0.245 (+1.7); fp_season_avg=11.7 (+1.4)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0040124,Tetairoa McMillan,WR,CAR,CLE,0,-2.5,42.5,22.5,1.0,True,0.8,0.8333333333333334,0.81,,,19,2,11.99,3.33,22.42,11.99,,upcoming,,ppr,snap_pct_last=0.8 (+2.2); fp_season_avg=12.8 (+1.8); fp_roll=12.7 (+0.7)
2026,3,2026_03_KC_MIA,2026-09-27,00-0039067,Rashee Rice,WR,KC,MIA,0,-10.5,45.5,28.0,1.0,True,0.79,0.8233333333333333,0.81,Full Participation in Practice,Knee,32,2,11.89,3.23,22.33,11.89,,upcoming,,ppr,snap_pct_last=0.79 (+2.9); fp_season_avg=11.1 (+1.8); depth_rank_filled=1 (+0.9)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0038933,Dalton Kincaid,TE,BUF,LAC,1,7.0,50.5,28.75,1.0,True,0.66,0.5033333333333333,0.69,,,53,2,11.78,3.12,22.21,11.78,,upcoming,,ppr,fp_roll=16.1 (+2.6); implied_team_total=28.8 (+2.3); fp_season_avg=20.2 (+1.5)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0034753,Mark Andrews,TE,BAL,DAL,0,-3.5,53.5,28.5,1.0,True,0.71,0.6733333333333333,0.715,,,127,2,11.78,3.12,22.22,11.78,,upcoming,,ppr,team_target_share=0.223 (+2.2); snap_pct_last=0.71 (+1.8); total_line=53.5 (+1.6)
2026,3,2026_03_HOU_IND,2026-09-27,00-0038997,Josh Downs,WR,IND,HOU,1,-1.5,42.5,20.5,1.0,True,0.83,0.7833333333333333,0.86,,,53,2,11.67,3.01,22.11,11.67,,upcoming,,ppr,snap_pct_last=0.83 (+1.6); fp_roll=9.83 (+0.8); team_rush_share=0.0119 (+0.8)
2026,3,2026_03_LA_DEN,2026-09-27,00-0031381,Davante Adams,WR,LA,DEN,0,-2.5,44.5,23.5,2.0,True,0.65,0.55,0.595,,,166,2,11.64,2.98,22.08,11.64,,upcoming,,ppr,fp_roll=15 (+3.4); fp_season_avg=22.6 (+2.0); snap_games_season=2 (-0.8)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0035640,DK Metcalf,WR,PIT,CIN,1,-3.5,42.5,19.5,1.0,True,0.97,0.9366666666666665,0.965,,,117,2,11.57,2.91,22.01,11.57,,upcoming,,ppr,snap_pct_last=0.97 (+2.3); fp_roll=7.63 (+1.6); snap_pct_season=0.965 (+1.0)
2026,3,2026_03_ARI_SF,2026-09-27,00-0035719,Deebo Samuel Sr.,WR,SF,ARI,1,8.5,47.5,28.0,2.0,True,0.6,0.5766666666666665,0.51,,,115,2,11.49,2.83,21.92,11.49,,upcoming,,ppr,team_target_share=0.229 (+2.0); fp_season_avg=12.2 (+1.3); snap_pct_last=0.6 (+1.2)
